techniek,model_no,mean_fit_time,mean_test_score,parameters
K-Neighbors Classifier (KNN),181,0.007043361663818359,0.43726566544673034,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 4, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),182,0.006745767593383789,0.44977154428726535,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 4, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),183,0.006051254272460937,0.4497726848326473,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 5, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),184,0.00606083869934082,0.45880113025810987,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 5, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),185,0.005654239654541015,0.4582660802921586,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 6, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),186,0.006447982788085937,0.4670942146394591,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 6, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),187,0.005654382705688477,0.46675978884255886,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 7, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),188,0.005853033065795899,0.47090602912416185,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 7, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),189,0.005952119827270508,0.46522172984952626,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 8, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),190,0.006547117233276367,0.47545412156201045,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 8, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),191,0.005837392807006836,0.4763904422296991,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 9, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),192,0.0057708740234375,0.48080468831242895,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 9, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),193,0.005455589294433594,0.47933325058788406,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 10, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),194,0.006051015853881836,0.48287779727141283,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 10, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),195,0.00674591064453125,0.4800693049046806,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 11, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),196,0.0074294090270996095,0.4852186213042696,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 11, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),197,0.006546974182128906,0.4838144757572606,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 12, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),198,0.006844758987426758,0.4854196480187497,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 12, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),199,0.007850837707519532,0.4848179544206756,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 13, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),200,0.006345987319946289,0.4888975734337908,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 13, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),201,0.005841350555419922,0.4850191376806004,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 14, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),202,0.006349039077758789,0.48996776282023324,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 14, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),203,0.006249570846557617,0.4882959469266215,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 15, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),204,0.006548690795898438,0.4929774831741602,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 15, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),205,0.0068451881408691405,0.4917066696186665,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 16, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),206,0.006074333190917968,0.4942480507296695,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 16, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),207,0.0065556526184082035,0.4905698142364664,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 17, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),208,0.007439899444580078,0.4950508381331285,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 17, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),209,0.007637882232666015,0.4941814070975468,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 18, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),210,0.006546878814697265,0.4935793333176788,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 18, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),211,0.00639796257019043,0.4944490327168797,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 19, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),212,0.006348752975463867,0.4961209380650312,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 19, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),213,0.005951976776123047,0.4964554533164711,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 20, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),214,0.005952262878417968,0.49933105895165986,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 20, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),215,0.006175088882446289,0.4987292758990461,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 21, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),216,0.006566333770751953,0.5009361641222441,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 21, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),217,0.007232236862182617,0.5000665765412179,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 22, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),218,0.006348466873168946,0.5004679590611298,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 22, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),219,0.006249523162841797,0.5000668001775673,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 23, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),220,0.0061490535736083984,0.5014709680882111,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 23, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),221,0.006157064437866211,0.5028760752715226,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 24, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),222,0.006249237060546875,0.5019393520584049,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 24, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),223,0.005842781066894532,0.4995986845709928,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 25, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),224,0.006997156143188477,0.5011366988367555,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 25, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),225,0.005951976776123047,0.5048822722347646,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 26, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),226,0.00901031494140625,0.5034773886878026,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 26, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),227,0.006646490097045899,0.506019753798743,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 27, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),228,0.007836532592773438,0.505551034374025,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 27, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),229,0.005942916870117188,0.5072232528130657,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 28, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),230,0.006348943710327149,0.5067549359337767,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 28, 'knn__weights': 'distance'}"
K-Neighbors Classifier (KNN),231,0.006043720245361328,0.5061531528811629,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 29, 'knn__weights': 'uniform'}"
K-Neighbors Classifier (KNN),232,0.006358718872070313,0.5050157607717243,"{'knn__algorithm': 'brute', 'knn__n_neighbors': 29, 'knn__weights': 'distance'}"
